latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,source_dataset
22.57313,85.89704,313.33,0.7,0.75,2026-09-04,2104,N,VIIRS,n,2.0NRT,283.34,3.39,N,VIIRS_SNPP_NRT
23.67414,85.32425,296.63,0.61,0.71,2026-09-04,2104,N,VIIRS,n,2.0NRT,284.11,2.29,N,VIIRS_SNPP_NRT
23.67768,86.3978,298.43,0.71,0.75,2026-09-04,2104,N,VIIRS,n,2.0NRT,279.73,6.8,N,VIIRS_SNPP_NRT
23.67849,86.08708,301.87,0.68,0.74,2026-09-04,2104,N,VIIRS,n,2.0NRT,283.36,3.56,N,VIIRS_SNPP_NRT
23.67941,86.08627,301.55,0.68,0.74,2026-09-04,2104,N,VIIRS,n,2.0NRT,283.28,2.58,N,VIIRS_SNPP_NRT
23.69545,85.36923,311.51,0.61,0.71,2026-09-04,2104,N,VIIRS,n,2.0NRT,284.1,2.54,N,VIIRS_SNPP_NRT
23.78611,85.55335,301.45,0.63,0.72,2026-09-04,2104,N,VIIRS,n,2.0NRT,282.32,1.22,N,VIIRS_SNPP_NRT
23.79008,85.55405,297.1,0.63,0.72,2026-09-04,2104,N,VIIRS,n,2.0NRT,282.49,2.74,N,VIIRS_SNPP_NRT
24.15935,82.56554,302.1,0.41,0.6,2026-09-04,2104,N,VIIRS,n,2.0NRT,274.26,0.96,N,VIIRS_SNPP_NRT
24.16024,82.56169,300.91,0.41,0.6,2026-09-04,2104,N,VIIRS,n,2.0NRT,273.66,0.96,N,VIIRS_SNPP_NRT
24.82064,73.09454,306.69,0.39,0.36,2026-09-04,2104,N,VIIRS,n,2.0NRT,293.39,0.74,N,VIIRS_SNPP_NRT
24.82128,73.0907,306.03,0.39,0.36,2026-09-04,2104,N,VIIRS,n,2.0NRT,293.89,0.74,N,VIIRS_SNPP_NRT
25.5242,68.55288,309.65,0.47,0.4,2026-09-04,2104,N,VIIRS,n,2.0NRT,295.1,0.55,N,VIIRS_SNPP_NRT
27.93788,69.72433,309.45,0.44,0.39,2026-09-04,2104,N,VIIRS,n,2.0NRT,296.46,0.66,N,VIIRS_SNPP_NRT
28.4265,69.70227,313.48,0.45,0.39,2026-09-04,2104,N,VIIRS,n,2.0NRT,297.34,1.2,N,VIIRS_SNPP_NRT
32.28888,70.7403,307.51,0.44,0.39,2026-09-04,2104,N,VIIRS,n,2.0NRT,294.04,1.54,N,VIIRS_SNPP_NRT
32.5767,72.56184,311.11,0.4,0.37,2026-09-04,2104,N,VIIRS,n,2.0NRT,294.62,2.15,N,VIIRS_SNPP_NRT
17.60933,83.20343,316.08,0.61,0.71,2026-09-04,2106,N,VIIRS,n,2.0NRT,286.93,5.27,N,VIIRS_SNPP_NRT
17.95682,80.79215,300.9,0.42,0.61,2026-09-04,2106,N,VIIRS,n,2.0NRT,278.73,1.17,N,VIIRS_SNPP_NRT
17.95858,80.79491,300.72,0.42,0.61,2026-09-04,2106,N,VIIRS,n,2.0NRT,278.98,0.84,N,VIIRS_SNPP_NRT
17.95946,80.79095,298.26,0.42,0.61,2026-09-04,2106,N,VIIRS,n,2.0NRT,280.44,0.79,N,VIIRS_SNPP_NRT
18.2715,74.19861,304.38,0.49,0.4,2026-09-04,2106,N,VIIRS,n,2.0NRT,290.01,0.84,N,VIIRS_SNPP_NRT
18.68064,73.03526,304.1,0.43,0.38,2026-09-04,2106,N,VIIRS,n,2.0NRT,291.57,0.89,N,VIIRS_SNPP_NRT
18.6904,73.04131,317.38,0.43,0.38,2026-09-04,2106,N,VIIRS,n,2.0NRT,292.88,2.13,N,VIIRS_SNPP_NRT
18.69389,73.04198,319.91,0.43,0.38,2026-09-04,2106,N,VIIRS,n,2.0NRT,293.84,2.13,N,VIIRS_SNPP_NRT
18.71995,79.53621,303.8,0.34,0.56,2026-09-04,2106,N,VIIRS,n,2.0NRT,284.54,0.99,N,VIIRS_SNPP_NRT
19.09743,82.16936,307.92,0.49,0.65,2026-09-04,2106,N,VIIRS,n,2.0NRT,287.64,1.77,N,VIIRS_SNPP_NRT
19.10059,82.1667,304.42,0.49,0.65,2026-09-04,2106,N,VIIRS,n,2.0NRT,287.57,1.71,N,VIIRS_SNPP_NRT
19.2791,71.42653,307.88,0.39,0.36,2026-09-04,2106,N,VIIRS,n,2.0NRT,293.9,0.66,N,VIIRS_SNPP_NRT
20.76145,85.29849,309.4,0.7,0.75,2026-09-04,2106,N,VIIRS,n,2.0NRT,284.98,2.11,N,VIIRS_SNPP_NRT
20.76308,85.292,301.75,0.7,0.75,2026-09-04,2106,N,VIIRS,n,2.0NRT,284.99,2.48,N,VIIRS_SNPP_NRT
20.79352,85.25729,305.82,0.7,0.75,2026-09-04,2106,N,VIIRS,n,2.0NRT,285.35,2.9,N,VIIRS_SNPP_NRT
20.7952,85.2505,317.2,0.7,0.75,2026-09-04,2106,N,VIIRS,n,2.0NRT,284.74,2.9,N,VIIRS_SNPP_NRT
20.80867,85.25465,303.12,0.7,0.75,2026-09-04,2106,N,VIIRS,n,2.0NRT,284.93,1.74,N,VIIRS_SNPP_NRT
20.86599,84.99335,309.5,0.67,0.74,2026-09-04,2106,N,VIIRS,n,2.0NRT,285.86,2.49,N,VIIRS_SNPP_NRT
20.86771,84.98637,305.94,0.67,0.74,2026-09-04,2106,N,VIIRS,n,2.0NRT,285.46,2.49,N,VIIRS_SNPP_NRT
20.91163,71.45867,308.37,0.39,0.36,2026-09-04,2106,N,VIIRS,n,2.0NRT,293.47,1.38,N,VIIRS_SNPP_NRT
20.95286,86.04846,304.94,0.77,0.78,2026-09-04,2106,N,VIIRS,n,2.0NRT,284.19,2.74,N,VIIRS_SNPP_NRT
20.95502,85.0124,301.65,0.67,0.74,2026-09-04,2106,N,VIIRS,n,2.0NRT,285.18,1.52,N,VIIRS_SNPP_NRT
20.96267,85.18922,299.1,0.69,0.74,2026-09-04,2106,N,VIIRS,n,2.0NRT,281.62,1.3,N,VIIRS_SNPP_NRT
20.96312,85.18304,307.59,0.69,0.74,2026-09-04,2106,N,VIIRS,n,2.0NRT,282.97,5.19,N,VIIRS_SNPP_NRT
20.96438,85.18245,306.42,0.69,0.74,2026-09-04,2106,N,VIIRS,n,2.0NRT,282.57,1.3,N,VIIRS_SNPP_NRT
20.96604,85.17587,302.79,0.69,0.74,2026-09-04,2106,N,VIIRS,n,2.0NRT,283.85,3.15,N,VIIRS_SNPP_NRT
20.96635,85.16991,306.46,0.69,0.74,2026-09-04,2106,N,VIIRS,n,2.0NRT,282.86,3.32,N,VIIRS_SNPP_NRT
20.96696,86.00981,303.19,0.77,0.77,2026-09-04,2106,N,VIIRS,n,2.0NRT,280.35,1.45,N,VIIRS_SNPP_NRT
20.96767,85.16939,310.81,0.68,0.74,2026-09-04,2106,N,VIIRS,n,2.0NRT,282.73,3.15,N,VIIRS_SNPP_NRT
20.97304,85.17196,312.5,0.69,0.74,2026-09-04,2106,N,VIIRS,n,2.0NRT,282.27,3.32,N,VIIRS_SNPP_NRT
20.97437,85.1714,306.0,0.68,0.74,2026-09-04,2106,N,VIIRS,n,2.0NRT,281.55,1.95,N,VIIRS_SNPP_NRT
21.10271,72.64404,302.63,0.4,0.37,2026-09-04,2106,N,VIIRS,n,2.0NRT,287.6,1.38,N,VIIRS_SNPP_NRT
21.10401,72.63636,332.65,0.4,0.37,2026-09-04,2106,N,VIIRS,n,2.0NRT,290.83,4.0,N,VIIRS_SNPP_NRT
21.10544,72.64854,317.25,0.4,0.37,2026-09-04,2106,N,VIIRS,n,2.0NRT,290.81,2.05,N,VIIRS_SNPP_NRT
21.10608,72.6447,333.02,0.4,0.37,2026-09-04,2106,N,VIIRS,n,2.0NRT,292.63,7.31,N,VIIRS_SNPP_NRT
21.10738,72.637,305.46,0.4,0.37,2026-09-04,2106,N,VIIRS,n,2.0NRT,290.68,2.25,N,VIIRS_SNPP_NRT
21.10881,72.64918,305.26,0.4,0.37,2026-09-04,2106,N,VIIRS,n,2.0NRT,291.28,2.05,N,VIIRS_SNPP_NRT
21.18306,81.38803,301.41,0.4,0.6,2026-09-04,2106,N,VIIRS,n,2.0NRT,284.53,1.44,N,VIIRS_SNPP_NRT
21.18765,81.39323,302.69,0.4,0.6,2026-09-04,2106,N,VIIRS,n,2.0NRT,286.34,1.74,N,VIIRS_SNPP_NRT
21.18848,81.38943,302.2,0.4,0.6,2026-09-04,2106,N,VIIRS,n,2.0NRT,285.96,1.44,N,VIIRS_SNPP_NRT
21.30924,81.59233,302.07,0.41,0.6,2026-09-04,2106,N,VIIRS,n,2.0NRT,285.53,0.77,N,VIIRS_SNPP_NRT
21.43225,72.97722,304.92,0.41,0.37,2026-09-04,2106,N,VIIRS,n,2.0NRT,290.99,1.2,N,VIIRS_SNPP_NRT
21.62011,81.79417,304.05,0.41,0.61,2026-09-04,2106,N,VIIRS,n,2.0NRT,286.39,0.52,N,VIIRS_SNPP_NRT
21.67574,82.08032,301.97,0.43,0.62,2026-09-04,2106,N,VIIRS,n,2.0NRT,286.74,1.19,N,VIIRS_SNPP_NRT
21.67763,84.03689,301.22,0.56,0.69,2026-09-04,2106,N,VIIRS,n,2.0NRT,285.83,3.55,N,VIIRS_SNPP_NRT
21.7385,83.84195,301.88,0.55,0.68,2026-09-04,2106,N,VIIRS,n,2.0NRT,285.84,3.35,N,VIIRS_SNPP_NRT
21.74119,83.84169,321.01,0.55,0.68,2026-09-04,2106,N,VIIRS,n,2.0NRT,286.55,3.34,N,VIIRS_SNPP_NRT
21.74463,83.84384,332.64,0.55,0.68,2026-09-04,2106,N,VIIRS,n,2.0NRT,286.65,3.35,N,VIIRS_SNPP_NRT
21.74593,83.83846,317.19,0.55,0.68,2026-09-04,2106,N,VIIRS,n,2.0NRT,285.9,6.72,N,VIIRS_SNPP_NRT
21.74731,83.8436,348.71,0.55,0.68,2026-09-04,2106,N,VIIRS,n,2.0NRT,286.9,4.01,N,VIIRS_SNPP_NRT
21.74858,83.83821,303.2,0.55,0.68,2026-09-04,2106,N,VIIRS,n,2.0NRT,285.55,4.01,N,VIIRS_SNPP_NRT
21.75076,83.8457,314.42,0.55,0.68,2026-09-04,2106,N,VIIRS,n,2.0NRT,285.99,2.94,N,VIIRS_SNPP_NRT
21.75206,83.84034,323.03,0.55,0.68,2026-09-04,2106,N,VIIRS,n,2.0NRT,286.27,4.25,N,VIIRS_SNPP_NRT
21.75344,83.84547,319.43,0.55,0.68,2026-09-04,2106,N,VIIRS,n,2.0NRT,286.47,4.01,N,VIIRS_SNPP_NRT
21.75471,83.84011,303.53,0.55,0.68,2026-09-04,2106,N,VIIRS,n,2.0NRT,286.16,4.01,N,VIIRS_SNPP_NRT
21.75692,83.84747,303.92,0.55,0.68,2026-09-04,2106,N,VIIRS,n,2.0NRT,285.81,2.94,N,VIIRS_SNPP_NRT
21.7582,83.84217,315.0,0.55,0.68,2026-09-04,2106,N,VIIRS,n,2.0NRT,286.06,4.25,N,VIIRS_SNPP_NRT
21.76307,83.84924,309.57,0.55,0.68,2026-09-04,2106,N,VIIRS,n,2.0NRT,285.94,2.87,N,VIIRS_SNPP_NRT
21.87359,83.4966,302.93,0.52,0.67,2026-09-04,2106,N,VIIRS,n,2.0NRT,286.42,0.84,N,VIIRS_SNPP_NRT
21.87868,83.55658,307.68,0.52,0.67,2026-09-04,2106,N,VIIRS,n,2.0NRT,286.18,1.86,N,VIIRS_SNPP_NRT
21.92071,83.35161,317.63,0.51,0.66,2026-09-04,2106,N,VIIRS,n,2.0NRT,287.11,3.02,N,VIIRS_SNPP_NRT
21.92364,85.2219,307.46,0.66,0.73,2026-09-04,2106,N,VIIRS,n,2.0NRT,285.39,2.13,N,VIIRS_SNPP_NRT
21.92594,85.22113,305.9,0.66,0.73,2026-09-04,2106,N,VIIRS,n,2.0NRT,285.28,2.86,N,VIIRS_SNPP_NRT
21.93913,81.98277,302.44,0.42,0.61,2026-09-04,2106,N,VIIRS,n,2.0NRT,286.54,1.05,N,VIIRS_SNPP_NRT
22.00088,82.67083,305.77,0.46,0.63,2026-09-04,2106,N,VIIRS,n,2.0NRT,286.92,1.43,N,VIIRS_SNPP_NRT
22.00664,82.6723,305.81,0.46,0.63,2026-09-04,2106,N,VIIRS,n,2.0NRT,286.69,1.03,N,VIIRS_SNPP_NRT
22.00665,82.66977,306.25,0.46,0.63,2026-09-04,2106,N,VIIRS,n,2.0NRT,286.71,1.36,N,VIIRS_SNPP_NRT
22.01587,82.17987,301.54,0.43,0.62,2026-09-04,2106,N,VIIRS,n,2.0NRT,286.43,0.65,N,VIIRS_SNPP_NRT
22.01755,83.75123,300.6,0.53,0.67,2026-09-04,2106,N,VIIRS,n,2.0NRT,284.85,1.06,N,VIIRS_SNPP_NRT
22.0317,83.36752,303.54,0.5,0.66,2026-09-04,2106,N,VIIRS,n,2.0NRT,286.54,1.32,N,VIIRS_SNPP_NRT
22.03287,83.36258,301.81,0.5,0.66,2026-09-04,2106,N,VIIRS,n,2.0NRT,286.6,1.97,N,VIIRS_SNPP_NRT
22.0352,83.35267,301.68,0.5,0.66,2026-09-04,2106,N,VIIRS,n,2.0NRT,286.05,1.18,N,VIIRS_SNPP_NRT
22.1076,83.12428,302.56,0.49,0.65,2026-09-04,2106,N,VIIRS,n,2.0NRT,286.66,0.81,N,VIIRS_SNPP_NRT
22.22193,84.75527,297.0,0.61,0.71,2026-09-04,2106,N,VIIRS,n,2.0NRT,283.98,1.82,N,VIIRS_SNPP_NRT
22.33719,69.86794,308.4,0.4,0.37,2026-09-04,2106,N,VIIRS,n,2.0NRT,296.38,3.19,N,VIIRS_SNPP_NRT
22.33891,69.85638,308.84,0.4,0.37,2026-09-04,2106,N,VIIRS,n,2.0NRT,296.41,2.92,N,VIIRS_SNPP_NRT
22.35826,82.30389,331.05,0.43,0.62,2026-09-04,2106,N,VIIRS,n,2.0NRT,286.53,3.98,N,VIIRS_SNPP_NRT
22.3592,82.29978,311.54,0.43,0.62,2026-09-04,2106,N,VIIRS,n,2.0NRT,285.65,3.99,N,VIIRS_SNPP_NRT
22.92655,69.82481,306.95,0.4,0.37,2026-09-04,2106,N,VIIRS,n,2.0NRT,295.48,1.98,N,VIIRS_SNPP_NRT
22.93078,69.69768,309.29,0.41,0.37,2026-09-04,2106,N,VIIRS,n,2.0NRT,294.83,2.23,N,VIIRS_SNPP_NRT
22.93359,69.7022,309.39,0.41,0.37,2026-09-04,2106,N,VIIRS,n,2.0NRT,295.17,2.85,N,VIIRS_SNPP_NRT
22.93417,69.69827,336.76,0.41,0.37,2026-09-04,2106,N,VIIRS,n,2.0NRT,295.59,2.85,N,VIIRS_SNPP_NRT
23.26578,70.25954,305.99,0.4,0.37,2026-09-04,2106,N,VIIRS,n,2.0NRT,294.82,1.02,N,VIIRS_SNPP_NRT
23.30355,70.4779,305.59,0.39,0.36,2026-09-04,2106,N,VIIRS,n,2.0NRT,294.44,1.17,N,VIIRS_SNPP_NRT
23.31575,70.48792,310.46,0.39,0.36,2026-09-04,2106,N,VIIRS,n,2.0NRT,295.34,1.37,N,VIIRS_SNPP_NRT
23.40848,72.41589,318.21,0.39,0.36,2026-09-04,2106,N,VIIRS,n,2.0NRT,293.57,1.43,N,VIIRS_SNPP_NRT
24.69059,73.00319,312.77,0.39,0.36,2026-09-04,2106,N,VIIRS,n,2.0NRT,294.49,1.28,N,VIIRS_SNPP_NRT
25.38672,68.58044,310.55,0.47,0.39,2026-09-04,2106,N,VIIRS,n,2.0NRT,295.45,0.86,N,VIIRS_SNPP_NRT
25.39035,68.58104,311.57,0.47,0.39,2026-09-04,2106,N,VIIRS,n,2.0NRT,295.13,0.86,N,VIIRS_SNPP_NRT
9.94102,77.48679,308.54,0.36,0.57,2026-09-04,2108,N,VIIRS,n,2.0NRT,289.38,0.6,N,VIIRS_SNPP_NRT
9.94628,77.48783,305.53,0.36,0.57,2026-09-04,2108,N,VIIRS,n,2.0NRT,289.26,0.47,N,VIIRS_SNPP_NRT
10.61668,77.42152,304.1,0.35,0.56,2026-09-04,2108,N,VIIRS,n,2.0NRT,289.3,0.28,N,VIIRS_SNPP_NRT
10.61797,77.50148,308.59,0.35,0.57,2026-09-04,2108,N,VIIRS,n,2.0NRT,287.83,0.82,N,VIIRS_SNPP_NRT
11.42084,77.48328,312.92,0.34,0.56,2026-09-04,2108,N,VIIRS,n,2.0NRT,284.16,0.82,N,VIIRS_SNPP_NRT
11.48001,77.62247,300.66,0.35,0.56,2026-09-04,2108,N,VIIRS,n,2.0NRT,266.67,0.59,N,VIIRS_SNPP_NRT
11.48045,77.62241,298.62,0.35,0.56,2026-09-04,2108,N,VIIRS,n,2.0NRT,264.84,0.77,N,VIIRS_SNPP_NRT
11.56157,77.70795,302.5,0.35,0.57,2026-09-04,2108,N,VIIRS,n,2.0NRT,285.11,0.52,N,VIIRS_SNPP_NRT
12.74499,77.61853,301.04,0.33,0.55,2026-09-04,2108,N,VIIRS,n,2.0NRT,286.93,0.33,N,VIIRS_SNPP_NRT
13.7111,79.6208,304.94,0.43,0.62,2026-09-04,2108,N,VIIRS,n,2.0NRT,288.3,0.66,N,VIIRS_SNPP_NRT
13.89855,76.56493,302.15,0.53,0.5,2026-09-04,2108,N,VIIRS,n,2.0NRT,290.36,0.62,N,VIIRS_SNPP_NRT
14.87154,78.05151,313.86,0.32,0.55,2026-09-04,2108,N,VIIRS,n,2.0NRT,289.54,2.49,N,VIIRS_SNPP_NRT
14.87653,78.05255,303.35,0.32,0.55,2026-09-04,2108,N,VIIRS,n,2.0NRT,287.23,1.34,N,VIIRS_SNPP_NRT
15.07176,76.86304,303.44,0.53,0.5,2026-09-04,2108,N,VIIRS,n,2.0NRT,291.41,1.91,N,VIIRS_SNPP_NRT
15.07287,76.86671,304.0,0.53,0.5,2026-09-04,2108,N,VIIRS,n,2.0NRT,291.87,1.61,N,VIIRS_SNPP_NRT
15.1687,76.37943,305.66,0.49,0.49,2026-09-04,2108,N,VIIRS,n,2.0NRT,290.3,1.6,N,VIIRS_SNPP_NRT
15.17019,76.38186,305.67,0.49,0.49,2026-09-04,2108,N,VIIRS,n,2.0NRT,290.39,1.27,N,VIIRS_SNPP_NRT
15.17759,76.65895,316.42,0.51,0.5,2026-09-04,2108,N,VIIRS,n,2.0NRT,292.36,2.02,N,VIIRS_SNPP_NRT
15.1777,77.10036,305.68,0.55,0.51,2026-09-04,2108,N,VIIRS,n,2.0NRT,290.97,2.43,N,VIIRS_SNPP_NRT
15.1785,76.65421,311.15,0.51,0.5,2026-09-04,2108,N,VIIRS,n,2.0NRT,292.46,2.02,N,VIIRS_SNPP_NRT
15.1803,76.66946,304.37,0.51,0.5,2026-09-04,2108,N,VIIRS,n,2.0NRT,291.72,1.54,N,VIIRS_SNPP_NRT
15.18121,76.66469,311.06,0.51,0.5,2026-09-04,2108,N,VIIRS,n,2.0NRT,291.83,1.54,N,VIIRS_SNPP_NRT
15.30146,76.22165,304.93,0.48,0.48,2026-09-04,2108,N,VIIRS,n,2.0NRT,289.8,0.52,N,VIIRS_SNPP_NRT
15.33428,76.28631,304.46,0.48,0.48,2026-09-04,2108,N,VIIRS,n,2.0NRT,290.03,1.07,N,VIIRS_SNPP_NRT
16.36108,81.2864,304.31,0.49,0.65,2026-09-04,2108,N,VIIRS,n,2.0NRT,287.53,0.57,N,VIIRS_SNPP_NRT
17.05184,75.64252,302.08,0.41,0.45,2026-09-04,2108,N,VIIRS,n,2.0NRT,290.04,0.6,N,VIIRS_SNPP_NRT
17.0538,75.64399,303.85,0.41,0.45,2026-09-04,2108,N,VIIRS,n,2.0NRT,290.02,0.7,N,VIIRS_SNPP_NRT
6.55286,80.77038,300.78,0.68,0.74,2026-09-04,2110,N,VIIRS,n,2.0NRT,284.71,0.75,N,VIIRS_SNPP_NRT
6.55308,80.77031,302.25,0.68,0.74,2026-09-04,2110,N,VIIRS,n,2.0NRT,284.51,1.0,N,VIIRS_SNPP_NRT
6.17996,81.00569,341.03,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.13,2.48,D,VIIRS_SNPP_NRT
6.1805,81.00926,337.19,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.79,2.48,D,VIIRS_SNPP_NRT
6.1825,81.15936,336.9,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.46,3.84,D,VIIRS_SNPP_NRT
6.18386,81.00876,348.29,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.69,5.49,D,VIIRS_SNPP_NRT
6.18441,81.01233,343.12,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.1,4.5,D,VIIRS_SNPP_NRT
6.18832,81.01539,346.67,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.64,4.5,D,VIIRS_SNPP_NRT
6.18886,81.01897,336.55,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,300.97,2.74,D,VIIRS_SNPP_NRT
6.19168,81.01488,352.21,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.42,18.42,D,VIIRS_SNPP_NRT
6.19222,81.01846,347.43,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.31,17.44,D,VIIRS_SNPP_NRT
6.21498,80.86486,330.59,0.39,0.36,2026-09-05,813,N,VIIRS,l,2.0NRT,300.8,2.55,D,VIIRS_SNPP_NRT
6.33726,80.82056,335.6,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,301.81,3.01,D,VIIRS_SNPP_NRT
6.35271,80.94569,332.07,0.4,0.37,2026-09-05,813,N,VIIRS,l,2.0NRT,303.22,3.24,D,VIIRS_SNPP_NRT
6.35661,80.85766,341.92,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,302.19,5.09,D,VIIRS_SNPP_NRT
6.35751,80.79565,331.18,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,300.59,2.77,D,VIIRS_SNPP_NRT
6.39684,81.07821,347.64,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.69,8.98,D,VIIRS_SNPP_NRT
6.40642,81.07309,336.83,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.46,5.81,D,VIIRS_SNPP_NRT
6.40697,81.07669,338.35,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.63,5.81,D,VIIRS_SNPP_NRT
6.47917,80.77299,333.8,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,303.06,3.1,D,VIIRS_SNPP_NRT
6.57916,81.3848,342.68,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,300.07,5.71,D,VIIRS_SNPP_NRT
6.59315,81.12927,338.07,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,300.78,6.74,D,VIIRS_SNPP_NRT
6.66843,81.51497,343.89,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.91,6.85,D,VIIRS_SNPP_NRT
6.69977,81.40025,337.6,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,305.35,7.83,D,VIIRS_SNPP_NRT
6.70425,81.31312,331.44,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.08,4.82,D,VIIRS_SNPP_NRT
6.72359,81.30273,342.56,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.37,11.06,D,VIIRS_SNPP_NRT
6.7338,81.30119,333.75,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.22,5.13,D,VIIRS_SNPP_NRT
6.73964,81.38676,336.25,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.58,8.34,D,VIIRS_SNPP_NRT
6.75339,81.36208,345.28,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.21,9.95,D,VIIRS_SNPP_NRT
6.75762,81.43685,337.47,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,299.44,5.12,D,VIIRS_SNPP_NRT
6.76149,81.46268,339.98,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.99,5.14,D,VIIRS_SNPP_NRT
6.76475,81.50785,340.81,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.34,6.0,D,VIIRS_SNPP_NRT
6.78665,81.44385,335.04,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.8,4.9,D,VIIRS_SNPP_NRT
7.01036,79.9108,341.95,0.38,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,299.06,11.03,D,VIIRS_SNPP_NRT
7.01089,79.91428,337.79,0.38,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,298.12,11.03,D,VIIRS_SNPP_NRT
7.15843,81.65216,336.75,0.42,0.38,2026-09-05,813,N,VIIRS,n,2.0NRT,301.13,3.68,D,VIIRS_SNPP_NRT
7.1755,81.82485,334.72,0.42,0.38,2026-09-05,813,N,VIIRS,n,2.0NRT,299.01,5.01,D,VIIRS_SNPP_NRT
7.19413,80.99595,333.09,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,295.73,6.1,D,VIIRS_SNPP_NRT
7.19752,80.99545,349.7,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.7,6.1,D,VIIRS_SNPP_NRT
7.20091,80.99495,340.49,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,301.01,6.99,D,VIIRS_SNPP_NRT
7.21239,81.70628,336.38,0.42,0.38,2026-09-05,813,N,VIIRS,n,2.0NRT,300.15,3.92,D,VIIRS_SNPP_NRT
7.27373,81.22643,341.48,0.41,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,298.99,3.53,D,VIIRS_SNPP_NRT
7.29734,81.74046,338.69,0.42,0.38,2026-09-05,813,N,VIIRS,n,2.0NRT,301.45,8.52,D,VIIRS_SNPP_NRT
7.30165,81.81831,335.41,0.43,0.38,2026-09-05,813,N,VIIRS,n,2.0NRT,300.45,3.74,D,VIIRS_SNPP_NRT
7.30221,81.82216,335.62,0.43,0.38,2026-09-05,813,N,VIIRS,n,2.0NRT,302.17,3.74,D,VIIRS_SNPP_NRT
7.304,81.81009,338.65,0.43,0.38,2026-09-05,813,N,VIIRS,n,2.0NRT,299.42,4.77,D,VIIRS_SNPP_NRT
7.30447,81.83759,340.49,0.43,0.38,2026-09-05,813,N,VIIRS,n,2.0NRT,302.27,7.65,D,VIIRS_SNPP_NRT
7.30683,81.82935,340.67,0.43,0.38,2026-09-05,813,N,VIIRS,n,2.0NRT,302.89,10.23,D,VIIRS_SNPP_NRT
7.30746,81.66486,337.07,0.42,0.38,2026-09-05,813,N,VIIRS,n,2.0NRT,296.28,6.26,D,VIIRS_SNPP_NRT
7.32206,81.78776,337.67,0.42,0.38,2026-09-05,813,N,VIIRS,n,2.0NRT,300.27,2.29,D,VIIRS_SNPP_NRT
7.3626,81.82111,340.73,0.43,0.38,2026-09-05,813,N,VIIRS,n,2.0NRT,300.7,5.16,D,VIIRS_SNPP_NRT
7.39973,79.91376,342.18,0.39,0.36,2026-09-05,813,N,VIIRS,n,2.0NRT,301.4,4.26,D,VIIRS_SNPP_NRT
7.44445,81.74203,348.12,0.42,0.38,2026-09-05,813,N,VIIRS,n,2.0NRT,301.8,8.4,D,VIIRS_SNPP_NRT
7.4885,81.72768,336.75,0.42,0.38,2026-09-05,813,N,VIIRS,n,2.0NRT,302.23,7.0,D,VIIRS_SNPP_NRT
7.50149,81.07175,336.52,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,302.05,5.05,D,VIIRS_SNPP_NRT
7.50166,81.0718,336.67,0.4,0.37,2026-09-05,813,N,VIIRS,n,2.0NRT,303.09,7.47,D,VIIRS_SNPP_NRT
